date,ced_code_2018,ced_name_2018,Commonwealth electoral division state,ABSTUDY (Living allowance),ABSTUDY (Non-living allowance),Age Pension,Austudy,Carer Allowance,Carer Allowance (Child Health Care Card only),Carer Payment,Commonwealth Seniors Health Card,Disability Support Pension,Double Orphan Pension,Family Tax Benefit A,Family Tax Benefit B,Family Tax Benefit PART A Children,Health Care Card,Low Income Card,Newstart Allowance/Jobseeker Payment,Parenting Payment Partnered,Parenting Payment Single,Partner Allowance,Pension Concession Card,Sickness Allowance,Special Benefit,Widow Allowance,Wife Pension (Partner on Age Pension),Wife Pension (Partner on Disability Support Pension),Youth Allowance (other),Youth Allowance (student and apprentice),Commonwealth Rent Assistance
2020-09,119,Hughes,New South Wales,20,27,12863,140,2797,105,885,3421,2139,0,4971,3880,9508,7297,308,4117,215,675,0,18510,0,21,30,0,0,438,911,4505
2020-09,120,Hume,New South Wales,40,81,16208,144,4343,122,1641,2633,3968,0,8546,6770,17393,9872,487,6151,374,1651,0,26436,0,12,19,0,0,770,684,8235
2020-09,121,Hunter,New South Wales,116,264,21412,198,5535,121,2714,2688,7279,5,10344,8640,20199,12890,702,9159,452,2665,12,38653,0,13,23,0,0,1446,817,14087
2020-09,122,Kingsford Smith,New South Wales,109,73,13735,284,2880,43,1204,3034,3863,0,4967,4000,8318,10732,361,6849,228,698,0,21773,0,45,43,0,0,546,1873,8532
2020-09,123,Lindsay,New South Wales,97,178,15136,236,5063,191,2356,1521,5548,6,12357,10321,24210,14847,591,9889,617,2836,5,30110,0,48,23,0,0,1430,1199,14421
2020-09,124,Lyne,New South Wales,103,297,30724,144,6386,69,3282,4239,7907,0,9713,7694,19197,12530,942,9592,542,2032,8,49491,0,12,30,0,0,1423,594,15488
2020-09,125,Macarthur,New South Wales,79,236,14812,262,6928,172,3626,1285,5988,6,15327,12726,31163,18507,596,11397,1075,2942,5,31938,0,61,55,0,0,1566,1716,13542
2020-09,126,Mackellar,New South Wales,16,8,13010,154,1627,43,438,5330,1801,0,3987,3061,6942,6887,216,4440,158,425,5,17483,0,5,13,0,0,332,778,5624
2020-09,127,Macquarie,New South Wales,55,83,15558,205,3272,94,1250,3097,3917,0,6874,5460,13115,9029,505,5978,295,1232,5,24894,0,7,23,0,0,713,817,8884
2020-09,128,McMahon,New South Wales,26,33,17429,269,9648,156,7308,1452,5682,0,14017,11271,29268,19676,643,13540,1805,1744,5,38045,0,508,73,0,0,1275,2791,17695
2020-09,129,Mitchell,New South Wales,19,13,12114,189,2465,41,804,4220,1924,0,6136,4469,11403,9115,515,4694,289,523,5,17186,0,115,52,0,0,338,1462,5415
2020-09,130,New England,New South Wales,179,559,21213,130,4529,97,2415,2956,7074,8,10868,8723,21965,14181,710,9414,612,2642,8,37828,0,7,19,0,0,1651,1267,15251
2020-09,131,Newcastle,New South Wales,187,158,15931,501,3623,59,1559,2588,7255,5,6947,5782,12463,14771,711,8956,369,1353,5,30218,0,18,22,0,0,1270,3408,14509
2020-09,132,North Sydney,New South Wales,9,38,7983,182,1046,15,309,4198,1626,0,2874,2275,4509,6727,225,4255,123,265,0,11446,0,35,22,0,0,153,1062,6530
2020-09,133,Page,New South Wales,140,336,26128,312,6000,112,3254,3350,9623,10,12393,9740,24110,15307,997,12168,743,2423,5,48367,0,19,36,0,0,1868,788,17605
2020-09,134,Parkes,New South Wales,292,1068,18656,68,4642,100,2514,2122,7312,10,11240,9448,22905,14437,488,10077,535,3467,5,36208,0,7,18,0,0,1872,428,13039
2020-09,135,Parramatta,New South Wales,20,39,13272,335,4426,71,2686,2117,5200,5,11464,9059,21186,17471,725,11037,1124,1146,0,26358,0,542,79,0,0,712,2416,13648
2020-09,136,Paterson,New South Wales,95,244,22784,190,6366,121,3014,2570,7616,5,11605,9673,22576,14278,792,9874,599,2690,6,40995,0,12,30,0,0,1659,779,18050
2020-09,137,Reid,New South Wales,14,17,12280,325,2529,37,944,3313,2238,0,5880,4525,9633,11723,455,7305,410,469,0,18119,0,135,51,0,0,383,1815,8709
2020-09,138,Richmond,New South Wales,108,157,25187,542,4708,52,2220,3790,7293,5,10880,8523,19533,16629,784,12605,665,1804,6,42335,0,14,36,0,0,1479,941,19728
2020-09,139,Riverina,New South Wales,109,306,20416,148,4669,109,2271,3194,6550,6,10230,8142,21370,12484,627,7894,552,2302,5,35551,0,13,16,0,0,1298,1171,11618
2020-09,140,Robertson,New South Wales,83,82,21278,234,3844,76,1564,3427,5108,0,7719,6264,14121,11201,520,7949,349,1446,0,33056,0,12,25,0,0,1027,924,12868
2020-09,141,Shortland,New South Wales,99,163,22823,175,4949,99,2188,3103,6012,9,8187,6754,15131,10705,650,7318,318,1774,5,36556,0,5,28,0,0,1170,868,12090
2020-09,142,Sydney,New South Wales,142,109,8386,570,1520,10,847,1511,5131,5,3059,2593,4753,13137,386,10168,167,534,0,17880,0,116,43,0,0,430,2182,11690
2020-09,143,Warringah,New South Wales,13,20,7769,160,995,19,268,4188,1395,0,2715,2156,4460,6015,159,4020,114,292,0,11038,0,12,11,0,0,244,787,5269
2020-09,144,Watson,New South Wales,18,33,17351,384,6527,111,4048,1772,5019,0,13071,10455,27023,20663,683,12126,1879,1265,11,32208,0,506,101,0,0,934,3187,14420
2020-09,145,Wentworth,New South Wales,23,27,6490,246,919,13,295,2876,1340,5,1990,1603,3271,6922,145,4779,82,212,0,9413,0,10,9,0,0,186,944,6100
2020-09,146,Werriwa,New South Wales,51,124,14337,244,8917,187,6217,933,6295,6,15865,12838,33616,20254,738,12869,1638,2289,6,34625,0,171,62,0,0,1388,3135,13265
2020-09,147,Whitlam,New South Wales,65,155,22302,148,5773,92,2651,3102,6587,8,9639,7858,18565,11751,693,8129,454,2030,5,37896,0,15,35,0,0,1281,985,11285
2020-09,201,Aston,Victoria,16,10,16778,275,3619,66,1207,2712,3990,5,8015,6089,14254,13939,1878,7978,361,1028,5,26204,0,58,41,0,0,717,1822,7829
2020-09,202,Ballarat,Victoria,37,37,19352,325,4866,97,2251,2499,7012,8,10315,8309,19718,15410,2154,9523,495,2062,5,35109,0,32,34,0,0,1299,1685,13205
2020-09,203,Bendigo,Victoria,51,53,19982,288,4687,97,2069,2803,6783,5,9867,7919,18882,14249,1874,8840,495,1896,5,35477,0,8,22,0,0,1214,1739,12094
2020-09,204,Bruce,Victoria,16,16,19909,349,6118,87,3393,1428,7584,18,14051,11194,26671,23432,2185,14838,1448,1705,16,38545,0,510,60,0,0,1390,3050,15446
2020-09,205,Calwell,Victoria,25,26,14324,382,10312,187,7216,965,7087,6,18528,15066,38418,28690,1937,17503,2577,2057,5,36396,0,248,62,0,0,1829,3426,15094
2020-09,206,Casey,Victoria,19,28,16022,258,3539,78,1095,2558,4287,5,8233,6303,15568,12735,1667,7707,312,1090,0,25876,0,7,31,0,0,923,1120,7220
2020-09,207,Chisholm,Victoria,27,15,15968,350,3011,42,918,5070,3376,0,6001,4457,10089,14022,1937,7173,322,494,5,23722,0,94,66,0,0,407,2769,8257
2020-09,208,Cooper,Victoria,44,25,15130,879,4368,58,1685,1932,5271,5,5911,4717,10054,16620,1539,10724,366,721,0,26245,0,73,24,0,0,654,2561,12703
2020-09,209,Corangamite,Victoria,19,24,18933,311,3684,103,1363,3912,3619,8,7889,6098,15189,13240,2008,7032,333,1156,0,28265,0,8,27,0,0,815,1789,9179
2020-09,210,Corio,Victoria,41,31,18068,354,4796,114,2184,2407,6931,8,8782,7307,16278,15374,1828,10022,533,1731,7,33548,0,85,29,0,0,1275,1749,13411
2020-09,211,Deakin,Victoria,14,5,16136,306,3099,62,939,3878,4068,5,7360,5684,13081,13383,1793,7603,515,824,5,25226,0,42,26,0,0,658,1565,8533
2020-09,212,Dunkley,Victoria,29,13,16344,273,4048,88,1628,2260,5491,7,9294,7558,17023,14657,1520,10219,389,1746,0,29604,0,30,16,0,0,1138,1303,12568
2020-09,213,Flinders,Victoria,11,10,22972,213,3797,65,1386,4431,4516,0,7595,6020,13947,12006,1639,8033,276,1262,5,33906,0,10,13,0,0,891,877,10138
2020-09,214,Fraser,Victoria,12,11,18630,412,7165,95,3541,1406,5591,12,12226,10010,22885,23214,2156,15566,1163,1750,9,35280,0,327,73,0,0,1153,3091,13163
2020-09,215,Gellibrand,Victoria,18,15,12944,428,4124,47,1647,1797,3705,5,8375,6838,15670,16318,1537,10124,597,1102,5,22719,0,84,37,0,0,692,1902,10704
2020-09,216,Gippsland,Victoria,41,79,23382,192,5353,94,2657,2964,7730,6,9998,8106,19612,15187,2566,10544,574,2123,5,41220,0,52,37,0,0,1360,731,12144
2020-09,217,Goldstein,Victoria,5,7,10917,255,2046,21,553,4619,2414,0,3258,2503,5411,8594,906,5053,108,366,0,16065,0,18,29,0,0,315,1434,5380
2020-09,218,Gorton,Victoria,25,24,12930,318,6993,153,3345,913,5185,21,17091,13797,34694,23987,1812,13948,1472,2685,8,28805,0,112,52,0,0,1451,2540,13523
2020-09,219,Higgins,Victoria,17,5,9389,378,1849,20,526,3604,2486,5,2782,2199,4439,10366,890,6179,137,328,0,14460,0,33,20,0,0,311,1934,7724
2020-09,220,Holt,Victoria,6,10,11632,303,5003,87,2396,896,4604,14,17469,13620,35282,22498,1799,12502,1609,2188,0,25175,0,141,45,0,0,1472,2457,12278
2020-09,221,Hotham,Victoria,37,14,19013,333,4243,54,1592,3445,3612,5,7115,5413,12394,15536,1911,8429,444,637,7,27962,0,126,47,0,0,560,3027,9157
2020-09,222,Indi,Victoria,34,45,21529,191,4430,71,1950,3333,5780,16,9375,7115,18246,12393,1523,8099,426,1609,7,35024,0,11,44,0,0,1060,841,9798
2020-09,223,Isaacs,Victoria,8,8,15757,248,3280,70,1169,2904,3731,0,6628,5184,11854,12691,1412,7746,384,738,5,24238,0,97,22,0,0,572,1621,8702
2020-09,224,Jagajaga,Victoria,19,12,13513,296,3295,50,1012,3758,3554,0,5307,4185,9556,11530,1590,6506,245,653,0,21352,0,45,25,0,0,502,1773,6806
2020-09,225,Kooyong,Victoria,18,9,8124,365,1520,27,361,4976,1847,0,2868,2133,4809,9664,1008,4652,111,244,0,12002,0,37,18,0,0,272,2407,6144
2020-09,226,La Trobe,Victoria,24,12,13312,279,4314,103,1597,1600,3576,6,13473,10594,26462,17716,1695,9782,898,2051,0,24145,0,112,37,0,0,1171,1775,11050
2020-09,227,Lalor,Victoria,22,30,10868,349,5317,115,2383,1115,4057,18,19306,15672,39076,26447,1984,14434,1879,2422,5,23990,0,115,42,0,0,1409,2503,15773
2020-09,228,Macnamara,Victoria,24,9,8508,506,1690,11,593,2892,3916,5,3525,2924,6224,13306,801,9583,224,437,5,15982,0,37,29,0,0,413,1771,11748
2020-09,229,Mallee,Victoria,48,150,23774,153,5540,82,2823,2974,8368,9,10605,8272,21411,14217,1799,9843,630,2109,0,42030,0,52,34,0,0,1285,776,11557
2020-09,230,Maribyrnong,Victoria,29,15,14370,540,3868,41,1363,2758,3501,5,5457,4394,9407,15149,1588,9346,366,810,5,23090,0,114,32,0,0,663,2263,9509
2020-09,231,McEwen,Victoria,23,17,12849,256,4350,111,1519,1970,3281,0,10056,7979,19471,14311,1633,8020,534,1636,0,22213,0,26,31,0,0,896,1214,8036
2020-09,232,Melbourne,Victoria,134,30,7365,949,1698,30,843,1797,4170,5,4016,3463,7135,18532,1155,12230,358,809,5,16472,0,74,25,0,0,626,3943,13621
2020-09,233,Menzies,Victoria,7,9,14809,267,3131,45,852,5496,2149,0,5479,4041,9496,11773,1696,6189,276,423,5,20633,0,102,31,0,0,369,1696,5496
2020-09,234,Monash,Victoria,14,23,23110,220,4726,93,2103,3802,6155,6,10031,7839,19869,13623,2313,9289,497,1788,0,38017,0,11,33,0,0,1027,788,11117
2020-09,235,Nicholls,Victoria,72,88,22158,138,5608,75,2679,2875,7143,11,10956,8645,22155,14312,1689,9684,636,2188,5,39248,0,99,20,0,0,1270,948,12774
2020-09,236,Scullin,Victoria,31,30,16324,326,7117,98,3413,1199,5497,6,12531,9899,23806,19672,1689,11769,1189,1461,9,30856,0,266,35,0,0,1120,2487,11157
2020-09,237,Wannon,Victoria,26,63,21401,162,4622,92,2106,3306,6951,11,9497,7222,18972,12827,2397,8549,480,1610,5,36923,0,10,30,0,0,1089,819,9482
2020-09,238,Wills,Victoria,63,14,14653,796,4864,66,2026,1565,4435,0,6466,5170,11963,17937,1465,10854,656,721,5,24866,0,95,21,0,0,769,2739,13240
2020-09,301,Blair,Queensland,117,309,16545,309,6002,116,2994,1533,8323,14,16455,13810,33985,18847,946,12670,1009,3738,0,37440,0,25,25,0,0,2300,1130,20761
2020-09,302,Bonner,Queensland,63,94,14220,282,2880,48,1077,3033,3334,5,7410,5811,13297,11160,666,6770,322,972,5,22496,0,33,21,0,0,792,1431,9459
2020-09,303,Bowman,Queensland,42,82,19696,174,4198,54,1619,3041,4391,5,8416,6714,16019,11384,746,7811,345,1432,5,30940,0,21,30,0,0,967,855,10649
2020-09,304,Brisbane,Queensland,135,59,7420,695,1202,20,375,2450,3968,5,3744,3112,5699,14194,546,9084,201,564,0,15062,0,36,15,0,0,802,2861,15070
2020-09,305,Capricornia,Queensland,86,243,14921,136,3694,71,1618,2104,4779,5,8479,7134,16973,11055,769,7989,432,2169,0,27191,0,13,19,0,0,1319,456,11043
2020-09,306,Dawson,Queensland,61,321,14988,135,3605,54,1620,2588,4418,0,8707,7319,17172,12231,652,9020,475,2083,0,27192,0,10,27,0,0,1287,586,12339
2020-09,307,Dickson,Queensland,43,81,13138,263,3747,86,1327,2487,3363,5,8624,6869,16454,11523,713,7012,431,1381,5,22478,0,15,29,0,0,1098,957,9461
2020-09,308,Fadden,Queensland,79,82,20278,473,5026,88,2179,2738,4836,5,13762,11170,25737,19999,815,12436,821,2439,0,34476,0,62,43,0,0,1703,2001,21920
2020-09,309,Fairfax,Queensland,51,66,20694,424,3969,60,1654,3629,4883,7,10176,7877,18613,14535,847,9695,500,1538,0,33226,0,12,32,0,0,1398,1181,14822
2020-09,310,Fisher,Queensland,69,87,22330,510,4533,71,1835,3923,4930,7,9996,7803,18642,14852,877,9391,520,1636,0,35224,0,23,38,0,0,1410,1553,15028
2020-09,311,Flynn,Queensland,97,352,15075,138,4559,82,2418,1880,5648,5,10181,8610,21030,13656,869,10291,674,2687,5,30601,0,8,17,0,0,1530,371,12017
2020-09,312,Forde,Queensland,81,139,17352,314,5740,106,2689,1309,6152,0,16109,13310,32465,19708,779,12490,1000,3347,5,34620,0,63,24,0,0,2008,1393,21486
2020-09,313,Griffith,Queensland,92,49,8574,614,1590,28,570,2232,3434,0,4801,3957,7805,13647,597,8486,232,759,0,16121,0,47,8,0,0,787,2808,12594
2020-09,314,Groom,Queensland,97,254,17583,300,3912,96,1759,2969,5719,5,10677,8648,22283,13461,856,8246,777,2153,0,31078,0,14,24,0,0,1599,1054,14685
2020-09,315,Herbert,Queensland,272,682,13548,315,4245,94,2041,1684,5321,8,11743,10087,23447,17113,758,11326,712,3060,0,28484,0,12,25,0,0,1936,1667,16247
2020-09,316,Hinkler,Queensland,75,227,29970,224,7956,76,4231,2768,8366,10,11155,9061,21933,14948,1319,11433,690,2393,10,50949,0,13,35,0,0,1838,628,18344
2020-09,317,Kennedy,Queensland,284,1120,19031,106,4226,67,2311,2810,5852,9,12603,10430,26360,17014,652,12741,908,3178,0,35388,0,24,11,0,0,1895,401,13213
2020-09,318,Leichhardt,Queensland,430,1658,15148,306,3393,59,1797,1989,5447,6,13657,11412,26421,23234,672,16046,1132,3354,0,30601,0,25,21,0,0,2211,937,17451
2020-09,319,Lilley,Queensland,62,102,14679,361,2742,62,1038,2806,4360,0,7183,5867,12634,12102,659,8114,375,1173,0,24754,0,38,35,0,0,949,1352,11653
2020-09,320,Longman,Queensland,83,185,23348,321,6922,119,3336,2292,7260,13,14074,11517,28146,17562,1151,11933,852,3073,10,42951,0,24,29,0,0,2096,988,20813
2020-09,321,Maranoa,Queensland,77,409,20053,84,5036,64,2709,2783,7313,5,11050,8715,23251,12441,810,8644,683,2440,0,37055,0,6,43,0,0,1437,360,12417
2020-09,322,McPherson,Queensland,74,63,18208,523,3479,75,1425,2735,3740,6,9438,7261,16665,15525,577,10051,404,1291,5,28428,0,14,29,0,0,1183,1691,14177
2020-09,323,Moncrieff,Queensland,90,53,20081,573,3717,58,1710,3109,5015,6,9497,7758,15906,19482,709,13865,534,1629,0,33552,0,45,27,0,0,1569,2113,21100
2020-09,324,Moreton,Queensland,88,70,11751,501,2553,42,1088,2979,3865,0,8169,6461,15201,15341,780,9018,625,1017,5,21100,0,120,30,0,0,969,2766,12344
2020-09,325,Oxley,Queensland,82,157,12658,318,4362,100,2196,1488,5263,21,14631,11940,29988,18906,813,11836,1179,2573,5,27552,0,129,33,0,0,1726,1924,15286
2020-09,326,Petrie,Queensland,61,135,20502,312,4995,77,2136,2584,6093,5,13055,10607,24900,16176,839,10782,729,2422,0,36099,0,30,34,0,0,1620,1124,18439
2020-09,327,Rankin,Queensland,98,221,14306,339,4938,106,2714,1259,6220,23,17719,14506,36680,22435,960,14190,1441,3135,6,31849,0,240,40,0,0,2175,1900,18560
2020-09,328,Ryan,Queensland,53,48,8947,451,1865,40,456,4035,2056,5,4643,3679,8321,11060,579,5318,181,478,0,14111,0,21,13,0,0,595,3184,8387
2020-09,329,Wide Bay,Queensland,56,185,24637,276,6477,43,3616,3306,8758,0,10333,8306,20128,14693,1043,11412,696,1949,10,44745,0,14,45,0,0,1665,591,14675
2020-09,330,Wright,Queensland,61,152,16881,256,5326,107,2502,2003,5364,16,12127,9479,25115,15145,777,9770,693,2197,5,31302,0,59,17,0,0,1465,1158,12746
2020-09,401,Adelaide,South Australia,131,74,16511,658,4171,54,1894,2459,6930,5,8591,6885,15232,17854,918,11451,652,1165,0,31381,0,241,38,0,0,970,3577,15553
2020-09,402,Barker,South Australia,61,102,24254,144,4995,96,2424,3202,7106,8,11301,8745,22312,13798,1126,10257,710,1988,0,41201,0,35,24,0,0,1329,716,11934
2020-09,403,Boothby,South Australia,69,36,21305,532,3304,73,1192,4230,5261,6,6582,5268,11177,13156,951,7906,369,908,5,32559,0,57,25,0,0,756,2568,11860
2020-09,404,Grey,South Australia,103,261,24890,116,5961,101,3051,2526,8548,8,11191,9034,22384,16394,1218,13132,789,2491,9,45306,0,12,23,0,0,1673,658,11246
2020-09,405,Hindmarsh,South Australia,83,92,22300,391,5103,76,2243,2875,6318,6,8394,6685,14724,14286,924,10233,442,1386,6,37128,0,50,21,0,0,982,1919,11791
2020-09,406,Kingston,South Australia,68,64,21754,384,5290,137,2412,1636,6347,5,11572,9152,21244,15853,1175,10640,618,2026,9,37711,0,21,24,0,0,1442,1640,11551
2020-09,407,Makin,South Australia,61,50,22116,350,5202,129,2268,1704,5499,10,11567,8996,21761,15536,989,9732,794,1603,9,36135,0,65,24,0,0,1156,2120,9382
2020-09,408,Mayo,South Australia,24,30,24694,322,4216,85,1615,3975,4818,6,9110,6912,17547,12231,1000,8121,471,1233,5,36606,0,6,38,0,0,903,1091,10264
2020-09,409,Spence,South Australia,123,135,19207,410,8432,208,4600,746,10381,42,18547,15600,37071,23904,1346,17445,1765,4045,0,47198,0,150,45,0,0,2328,2492,20251
2020-09,410,Sturt,South Australia,43,44,20813,470,3671,52,1190,4528,4622,5,7585,5830,13193,12808,797,7517,420,804,5,31001,0,67,26,0,0,640,2242,10800
2020-09,501,Brand,Western Australia,60,130,15469,288,3928,109,1694,1301,4143,10,12560,10798,24737,16763,1000,11553,694,2966,0,28627,0,21,25,0,0,1607,1042,13682
2020-09,502,Burt,Western Australia,74,220,15087,296,3631,94,1662,1344,3963,8,13765,11471,27231,19098,1127,12246,1038,2592,0,27626,0,77,24,0,0,1670,1821,12745
2020-09,503,Canning,Western Australia,61,115,21816,195,3878,73,1684,3033,4124,5,9171,7793,17996,13251,1023,9584,516,2266,0,33995,0,20,20,0,0,1335,800,12466
2020-09,504,Cowan,Western Australia,39,130,14010,273,3122,80,1378,1350,3289,11,10122,8092,20013,15313,998,9620,744,1686,5,23634,0,64,32,0,0,1251,1774,8802
2020-09,505,Curtin,Western Australia,138,46,9445,407,1181,20,330,4670,2215,0,3084,2582,5188,8293,443,4466,131,467,0,13956,0,25,11,0,0,340,1966,6082
2020-09,506,Durack,Western Australia,236,1273,11573,84,2726,58,1518,1397,5142,7,11086,9758,22344,18250,500,13830,1042,3327,0,25562,0,7,9,0,0,2237,265,8438
2020-09,507,Forrest,Western Australia,52,144,18396,204,3130,61,1369,3382,3868,0,9649,7931,18364,12849,1105,9136,548,1935,5,29520,0,19,17,0,0,1198,476,11133
2020-09,508,Fremantle,Western Australia,55,111,14219,454,2691,85,1001,2336,3567,6,7253,6085,12977,13241,851,9048,344,1426,5,23511,0,20,17,0,0,961,1574,9484
2020-09,509,Hasluck,Western Australia,61,179,15595,245,2676,64,1127,2323,3329,8,8357,7020,16100,13010,842,8663,545,1536,0,24682,0,38,16,0,0,1116,1121,9237
2020-09,510,Moore,Western Australia,8,28,13051,273,2045,48,568,3261,1811,0,4941,3972,9105,9229,731,5463,181,796,0,18208,0,5,14,0,0,632,1201,5329
2020-09,511,O'Connor,Western Australia,90,360,16926,107,3114,53,1529,3061,5039,9,9272,7633,18690,12497,832,9357,605,1995,6,29337,0,18,28,0,0,1172,398,9228
2020-09,512,Pearce,Western Australia,60,231,15152,290,3864,123,1657,1972,3860,10,14482,12112,28559,18133,1020,11256,834,3000,0,27718,0,39,24,0,0,1713,1356,11705
2020-09,513,Perth,Western Australia,59,73,13775,536,1894,28,745,2376,3473,0,5371,4420,9306,13634,816,9264,338,910,5,21613,0,63,18,0,0,740,1856,11356
2020-09,514,Stirling,Western Australia,47,63,15761,361,2664,54,1163,3273,3568,9,7756,6489,13996,14173,877,9373,704,1400,6,25151,0,80,31,0,0,906,1596,10485
2020-09,515,Swan,Western Australia,107,149,13916,465,2080,49,953,2474,3724,6,7109,6039,12979,15957,888,9956,626,1238,0,22733,0,68,31,0,0,1142,2505,12784
2020-09,516,Tangney,Western Australia,28,54,13251,273,1780,40,547,4639,1626,5,4746,3676,8717,9064,677,4829,195,567,5,17838,0,28,24,0,0,448,1705,5104
2020-09,601,Bass,Tasmania,68,55,14735,228,3287,54,1867,1509,5079,12,7508,6022,14414,10953,1086,7649,597,1462,7,26968,0,9,24,0,0,1158,1043,9734
2020-09,602,Braddon,Tasmania,77,135,16854,142,4305,57,2550,1320,6557,5,7770,6300,14959,9107,1112,6810,504,1418,11,31356,0,11,29,0,0,983,495,9441
2020-09,603,Clark,Tasmania,65,45,11127,324,2334,29,1088,1904,4904,5,5629,4582,10193,9785,782,6117,352,974,0,20866,0,21,6,0,0,900,1512,8711
2020-09,604,Franklin,Tasmania,37,32,13747,190,2801,32,1337,2127,4278,5,6481,5146,12269,8315,923,5179,365,1059,5,23055,0,6,13,0,0,805,760,6191
2020-09,605,Lyons,Tasmania,41,82,15934,111,4204,57,2384,1254,6379,5,8440,6610,16411,10046,1093,7298,560,1709,6,30116,0,5,23,0,0,1033,512,8153
2020-09,701,Lingiari,Northern Territory,278,1421,4995,50,1727,49,1105,366,5301,0,11109,9468,20769,21506,150,15823,2120,2427,0,17063,0,5,9,0,0,2600,128,4304
2020-09,702,Solomon,Northern Territory,184,312,5412,169,1657,46,718,681,2834,5,6048,5227,11783,9479,193,6339,407,1391,0,11991,0,27,10,0,0,897,432,6778
2020-09,801,Bean,Australian Capital Territory,25,51,10578,150,2327,48,678,2568,3063,5,5332,4390,10196,6671,410,4080,227,985,5,17272,0,34,20,0,0,531,666,4057
2020-09,802,Canberra,Australian Capital Territory,67,47,6918,293,1244,17,372,2576,2745,0,2687,2263,4781,7685,368,3853,123,451,0,11945,0,40,7,0,0,363,2475,5934
2020-09,803,Fenner,Australian Capital Territory,40,46,7698,218,2328,63,718,1613,2725,5,6736,5549,12886,8687,496,4727,380,1027,0,13884,0,79,15,0,0,603,1083,5195
